9413	4.168	3.1346842646598816	0.9371999999999994	1.0	0.4074074	0
9414	4.154	4.970202744007111	0.9867999999999997	1.0	0.42592594	0
9415	3.922	3.516090512275696	0.6616000000000004	1.0	0.3888889	0
9416	4.222	3.682955801486969	1.0508000000000006	1.0	0.44444445	0
9417	3.856	4.052443504333496	0.6867999999999999	1.0	0.3888889	0
9418	3.836	3.897497057914734	0.5349999999999997	1.0	0.3888889	0
9419	4.388	4.255065619945526	1.1949999999999996	1.0	0.44444445	0
9420	3.776	4.159713983535767	0.5953999999999997	1.0	0.3888889	0
9421	3.846	3.861740231513977	0.5920000000000003	1.0	0.3888889	0
9422	4.534	4.410012066364288	1.3863999999999999	1.0	0.44444445	0
9423	3.62	3.9213350415229797	0.44740000000000024	1.0	0.3888889	0
9424	3.97	4.874851107597351	0.6985999999999999	1.0	0.3888889	0
9425	4.114	3.9928486943244934	0.9456	1.0	0.44444445	0
9426	3.916	3.468414843082428	0.7178	1.0	0.3888889	0
9427	3.88	4.457687735557556	0.6317999999999999	1.0	0.3888889	0
9428	4.26	3.647198975086212	1.1151999999999997	1.0	0.44444445	0
9429	3.852	4.076281189918518	0.6928000000000001	1.0	0.3888889	0
9430	4.02	4.1835519671440125	0.8157999999999994	1.0	0.4074074	0
9431	4.112	4.100119173526764	0.9478000000000002	1.0	0.44444445	0
9432	3.844	5.1847440004348755	0.6623999999999999	1.0	0.3888889	0
9433	3.736	6.901072859764099	0.4938	1.0	0.3888889	0
9434	4.18	4.040524363517761	0.9895999999999996	1.0	0.4074074	0
9435	3.974	4.922526776790619	0.8066000000000002	1.0	0.42592594	0
9436	3.914	3.885578215122223	0.7200000000000004	1.0	0.37037036	0
9437	4.11	3.504171669483185	0.9254000000000002	1.0	0.4074074	0
9438	4.078	6.662693619728088	0.8986000000000005	1.0	0.4074074	0
9439	3.86	8.0572110414505	0.6079999999999999	1.0	0.42592594	0
9440	4.02	7.568534016609192	0.8025999999999995	1.0	0.44444445	0
9441	4.154	5.411204099655151	0.9687999999999999	1.0	0.4074074	0
9442	3.956	4.922526776790619	0.7208000000000003	1.0	0.3888889	0
9443	4.212	3.7425506114959717	1.0159999999999996	1.0	0.42592594	0
9444	3.776	3.5876041650772095	0.601	1.0	0.3888889	0
9445	3.946	3.9690107107162476	0.6658000000000002	1.0	0.3888889	0
9446	4.35	3.6114421486854553	1.1702	1.0	0.42592594	0
9447	3.776	4.553039371967316	0.6189999999999998	1.0	0.3888889	0
9448	3.688	3.230035901069641	0.4194000000000002	0.87333333	0.37037036	0
9449	4.646	5.2085816860198975	1.527	0.9558823	0.44444445	0
9450	3.59	3.7783074378967285	0.43899999999999983	1.0	0.37037036	0
9451	3.756	3.5280096530914307	0.5039999999999998	1.0	0.37037036	0
9452	4.41	3.5518473386764526	1.2692000000000005	1.0	0.42592594	0
9453	3.586	4.767580330371857	0.38539999999999974	1.0	0.37037036	0
9454	3.998	3.08700829744339	0.7444000000000002	1.0	0.3888889	0
9455	4.066	3.1466031074523926	0.9415999999999998	1.0	0.42592594	0
9456	4.058	4.553039371967316	0.8756000000000002	1.0	0.4074074	0
9457	4.204	3.8021454215049744	1.0383999999999998	1.0	0.4074074	0
9458	3.806	3.5876041650772095	0.6570000000000003	1.0	0.3888889	0
9459	3.834	4.052443504333496	0.5620000000000003	1.0	0.3888889	0
9460	4.23	4.159713983535767	1.0362000000000005	1.0	0.4074074	0
9461	3.726	4.195470809936523	0.5292000000000001	1.0	0.4074074	0
9462	3.992	3.9332538843154907	0.7486000000000004	1.0	0.4074074	0
9463	4.446	4.290822446346283	1.3275999999999997	1.0	0.42592594	0
9464	3.64	3.909415900707245	0.4630000000000001	1.0	0.3888889	0
9465	3.988	3.9570918679237366	0.7336000000000005	1.0	0.42592594	0
9466	4.286	4.481525719165802	1.1415999999999995	1.0	0.4074074	0
9467	3.674	4.255065619945526	0.43579999999999997	1.0	0.42592594	0
9468	4.04	2.9797378182411194	0.7982000000000002	1.0	0.4074074	0
9469	4.15	4.696066677570343	0.9956000000000005	1.0	0.4074074	0
9470	3.776	5.542312264442444	0.5531999999999999	1.0	0.35185185	0
9471	4.35	4.135875999927521	1.1597999999999997	1.0	0.42592594	0
9472	3.782	4.469606578350067	0.6489999999999998	1.0	0.4074074	0
9473	4.048	4.672228991985321	0.8144	1.0	0.44444445	0
9474	4.06	4.493444561958313	0.8665999999999996	1.0	0.4074074	0
9475	3.862	4.016686677932739	0.6682000000000001	1.0	0.37037036	0
9476	3.72	3.9690107107162476	0.4668000000000001	0.9	0.3888889	0
9477	4.378	4.481525719165802	1.2227999999999999	0.91140354	0.4074074	0
9478	3.916	3.432658016681671	0.7391999999999999	1.0	0.3888889	0
9479	3.968	4.898688793182373	0.7522000000000002	1.0	0.42592594	0
9480	4.03	4.02860552072525	0.8496000000000001	1.0	0.4074074	0
9481	3.886	3.7306317687034607	0.6302000000000001	1.0	0.37037036	0
9482	4.194	4.362336099147797	0.9442000000000002	0.9064815	0.44444445	0
9483	4.028	4.23122763633728	0.8685999999999996	1.0	0.46296296	0
9484	3.82	6.448152661323547	0.5771999999999997	1.0	0.3888889	0
9485	4.534	6.8295592069625854	1.339	1.0	0.44444445	0
9486	3.824	4.958283603191376	0.6519999999999997	1.0	0.3888889	0
9487	3.616	5.2085816860198975	0.33240000000000025	1.0	0.3888889	0
9488	4.376	4.707985818386078	1.1504000000000008	1.0	0.42592594	0
9489	3.996	5.33968985080719	0.8220000000000001	1.0	0.42592594	0
9490	3.804	2.9439809918403625	0.5451999999999997	1.0	0.4074074	0
9491	4.084	4.672228991985321	0.8849999999999996	1.0	0.44444445	0
9492	4.166	3.885578215122223	1.014	1.0	0.4074074	0
9493	3.892	5.148987174034119	0.6415999999999997	1.0	0.4074074	0
9494	4.096	4.672228991985321	0.8944000000000001	1.0	0.42592594	0
9495	4.024	3.7783074378967285	0.8513999999999999	1.0	0.3888889	0
9496	3.716	4.052443504333496	0.4304000000000001	1.0	0.4074074	0
9497	4.408	4.624553024768829	1.2202000000000002	1.0	0.42592594	0
9498	3.818	4.493444561958313	0.6343999999999999	0.95092595	0.4074074	0
9499	3.838	4.648391008377075	0.5723999999999998	0.8725	0.3888889	0
9500	4.554	4.63647186756134	1.3914000000000002	1.0	0.42592594	0
9501	3.49	3.849821090698242	0.3013999999999999	1.0	0.35185185	0
9502	4.226	4.147795140743256	0.9597999999999998	1.0	0.42592594	0
9503	4.142	4.374254941940308	1.0176000000000005	1.0	0.42592594	0
9504	3.802	3.5280096530914307	0.5910000000000002	1.0	0.42592594	0
9505	3.936	3.3373063802719116	0.6766000000000001	1.0	0.3888889	0
9506	4.164	3.9690107107162476	0.9889999999999997	1.0	0.4074074	0
9507	3.642	4.1835519671440125	0.3949999999999996	1.0	0.4074074	0
9508	4.26	3.7663885951042175	1.0366	1.0	0.42592594	0
9509	4.116	4.112038016319275	0.9515999999999998	1.0	0.3888889	0
9510	4.072	4.7914183139801025	0.8818000000000001	1.0	0.42592594	0
9511	3.916	4.5768773555755615	0.6732000000000002	1.0	0.44444445	0
9512	4.086	4.159713983535767	0.8660000000000003	1.0	0.42592594	0
9513	4.026	3.7306317687034607	0.7961999999999998	1.0	0.3888889	0
9514	3.872	3.9332538843154907	0.6377999999999999	1.0	0.4074074	0
9515	4.262	3.849821090698242	1.0603999999999993	1.0	0.4074074	0
9516	3.95	3.897497057914734	0.7834000000000003	1.0	0.3888889	0
9517	3.85	4.255065619945526	0.6454000000000002	1.0	0.3888889	0
9518	4.09	3.468414843082428	0.8800000000000001	1.0	0.3888889	0
9519	4.026	3.897497057914734	0.7928	1.0	0.4074074	0
9520	3.8	3.456495702266693	0.5793999999999997	1.0	0.4074074	0
9521	3.884	4.004767537117004	0.6807999999999998	1.0	0.37037036	0
9522	4.28	3.7783074378967285	1.1698000000000004	1.0	0.4074074	0
9523	4.434	3.873659074306488	1.2942	1.0	0.46296296	0
9524	3.456	3.718712627887726	0.21360000000000046	1.0	0.35185185	0
9525	3.946	3.635280132293701	0.7084000000000004	1.0	0.44444445	0
9526	3.5	4.195470809936523	0.25680000000000014	0.94561404	0.42592594	0
9527	4.696	4.350417256355286	1.4879999999999998	1.0	0.44444445	0
9528	4.292	3.444576859474182	1.2037999999999995	0.8777778	0.4351852	0
9529	3.49	5.077472925186157	0.3128000000000002	0.98947364	0.35185185	0
